"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
1.1973684210526316	82	1.4580000000000002	2141956	-0.7290000000000001	1.0	17.570496066411337	0.6669999999999999	17.973333f0	34.84f0	0.37822762f0	-0.73372895f0	-4.6013336f0	1.6904762f0	45.068966f0	39	1	0	27
1.1973684210526316	83	1.476	2141956	-0.738	1.0	17.63498839934667	0.6739999999999999	17.973333f0	34.853333f0	0.37821364f0	-0.73372895f0	-4.6013336f0	1.6904762f0	45.08621f0	39	1	1	25
1.1973684210526316	84	1.494	2141960	-0.747	1.0	17.680917517344156	0.6809999999999999	17.96f0	35.34667f0	0.37922114f0	-0.7338281f0	-4.6017995f0	1.689223f0	45.724136f0	38	0	1	25
1.1973684210526316	85	1.5120000000000002	2141960	-0.7560000000000001	1.0	17.74125121831894	0.688	17.96f0	35.426666f0	0.37915635f0	-0.7338281f0	-4.6017995f0	1.689223f0	45.827587f0	44	3	1	31
1.1973684210526316	86	1.53	2141960	-0.765	1.0	17.807757715384167	0.695	17.973333f0	35.92f0	0.38045284f0	-0.7329332f0	-4.601805f0	1.6904762f0	46.46552f0	38	0	1	28
1.1973684210526316	87	1.548	2141960	-0.774	1.0	17.869285066922505	0.702	18.0f0	36.4f0	0.38226858f0	-0.73187006f0	-4.6006627f0	1.6929824f0	47.08621f0	38	0	2	29
1.1973684210526316	88	1.5659999999999998	2141960	-0.7829999999999999	1.0	18.033945600191753	0.709	18.0f0	36.386665f0	0.38210928f0	-0.73187006f0	-4.6006627f0	1.6929824f0	47.068966f0	39	1	7	26
1.1973684210526316	89	1.584	2141960	-0.792	1.0	18.06743803421656	0.716	18.0f0	36.893333f0	0.3835855f0	-0.73187006f0	-4.6006627f0	1.6929824f0	47.724136f0	38	0	0	32
1.1973684210526316	90	1.602	2141960	-0.801	1.0	18.241634317239125	0.723	18.013334f0	37.08f0	0.38346553f0	-0.7316077f0	-4.599458f0	1.6942356f0	47.96552f0	53	4	8	33
1.1973684210526316	91	1.62	2775180	-0.81	1.0	18.405272301038107	0.7299999999999999	18.0f0	37.266666f0	0.38290608f0	-0.73040146f0	-4.5974445f0	1.6929824f0	48.206898f0	57	4	6	37
1.1973684210526316	92	1.6380000000000001	2768872	-0.8190000000000001	1.0	18.565391933918	0.737	17.986666f0	37.36f0	0.3829394f0	-0.72999245f0	-4.592725f0	1.6917293f0	48.327587f0	46	1	6	29
1.1973684210526316	93	1.656	2768872	-0.828	1.0	18.59833618402481	0.7439999999999999	17.986666f0	37.866665f0	0.3840137f0	-0.72999245f0	-4.592725f0	1.6917293f0	48.982758f0	38	0	0	30
1.1973684210526316	94	1.6740000000000002	2135652	-0.8370000000000001	1.0	18.780016350746155	0.7509999999999999	17.96f0	38.293335f0	0.38509664f0	-0.7280104f0	-4.5841827f0	1.6871089f0	49.53448f0	38	0	6	27
1.1973684210526316	95	1.6920000000000002	2135656	-0.8460000000000001	1.0	18.95735611518224	0.7579999999999999	18.013334f0	38.72f0	0.38734737f0	-0.7260806f0	-4.593911f0	1.6921152f0	50.08621f0	38	0	6	24
1.1973684210526316	96	1.71	2770320	-0.855	1.0	19.0578844666481	0.765	18.0f0	38.826668f0	0.3870109f0	-0.7261212f0	-4.593202f0	1.6908636f0	50.224136f0	47	1	5	34
1.1973684210526316	97	1.7280000000000002	2137208	-0.8640000000000001	1.0	19.120173466205596	0.7719999999999999	18.0f0	39.306667f0	0.38804117f0	-0.7253572f0	-4.5811543f0	1.6908636f0	50.844826f0	38	0	2	29
1.1973684210526316	98	1.746	2137212	-0.873	1.0	19.240438365936278	0.7789999999999999	17.986666f0	39.36f0	0.38789955f0	-0.72552735f0	-4.5814104f0	1.689612f0	50.91379f0	43	2	7	27
1.1973684210526316	99	1.764	2137212	-0.882	1.0	19.30419566631317	0.7859999999999999	18.0f0	39.826668f0	0.38925803f0	-0.7244757f0	-4.5496335f0	1.6908636f0	51.517242f0	38	0	3	27
1.1973684210526316	100	1.7820000000000003	2770944	-0.8910000000000001	1.0	19.49076778491338	0.7929999999999999	18.0f0	39.866665f0	0.38934612f0	-0.7223098f0	-4.5530357f0	1.6929824f0	51.568966f0	45	5	7	28
1.1973684210526316	101	1.8	2137916	-0.9	1.0	19.561335782210033	0.7999999999999999	17.973333f0	40.32f0	0.3904926f0	-0.7203646f0	-4.566234f0	1.6904762f0	52.155174f0	38	0	4	27
