"c0"	"iter"	"m0"	"mem_used"	"n0"	"r0"	"time"	"v0"	"ROWS"	"COLS"	"RESID"	"STRING_DENS"	"MEME_PVAL"	"CLUSTS_PER_ROW"	"CLUSTS_PER_COL"	"N_MOVES"	"N_IMPROVEMENTS"	"N_CLUSTS_CHANGED_ROWS"	"N_CLUSTS_CHANGED_COLS"
2.556532663316583	48	0.8460000000000001	3042708	-0.42300000000000004	1.0	661.5306007504463	0.42899999999999994	21.884445f0	85.89555f0	0.44418874f0	-0.7668201f0	-2.9286728f0	1.6255158f0	193.27f0	751	210	269	155
2.556532663316583	49	0.8640000000000001	3076408	-0.43200000000000005	1.0	676.2407573024432	0.43599999999999994	21.668888f0	86.57111f0	0.44305256f0	-0.743179f0	-2.9315016f0	1.6127005f0	194.79f0	1187	376	321	250
2.556532663316583	50	0.882	3089064	-0.441	1.0	689.084827419122	0.44299999999999995	21.744444f0	87.14222f0	0.44263706f0	-0.7331945f0	-2.9348648f0	1.616452f0	196.075f0	997	322	272	229
2.556532663316583	51	0.9	3058436	-0.45	1.0	700.5143587827682	0.44999999999999996	21.717777f0	87.36889f0	0.4422944f0	-0.72542834f0	-2.9303198f0	1.618748f0	196.585f0	646	63	245	92
2.556532663316583	52	0.9179999999999999	3073180	-0.45899999999999996	1.0	720.3533320188523	0.45699999999999996	21.2f0	88.32889f0	0.44011426f0	-0.6752869f0	-2.909432f0	1.6135633f0	198.745f0	2017	601	401	267
2.556532663316583	53	0.936	3057740	-0.468	1.0	733.8754889527956	0.46399999999999997	21.133333f0	88.77556f0	0.43876624f0	-0.6618904f0	-2.9445474f0	1.6093062f0	199.75f0	1063	303	304	196
2.556532663316583	54	0.9540000000000001	3052844	-0.47700000000000004	1.0	747.9111599326134	0.471	21.11111f0	89.45556f0	0.43741828f0	-0.6461023f0	-2.9736533f0	1.6057124f0	201.28f0	1144	372	310	236
2.556532663316583	55	0.972	3050208	-0.486	1.0	761.8849000493685	0.478	20.811111f0	90.062225f0	0.4359757f0	-0.63298887f0	-2.9994242f0	1.5898829f0	202.645f0	1076	344	325	214
2.556532663316583	56	0.99	3089884	-0.495	1.0	776.2769607186317	0.485	20.62889f0	90.98f0	0.43400103f0	-0.61738163f0	-3.018461f0	1.5837598f0	204.71f0	1271	457	312	268
2.556532663316583	57	1.008	3077628	-0.504	1.0	793.1555797656378	0.492	20.522223f0	92.00445f0	0.43268386f0	-0.59463006f0	-2.9988163f0	1.589126f0	207.015f0	1631	454	372	272
2.556532663316583	58	1.026	3071460	-0.513	1.0	806.421312602361	0.499	20.502222f0	92.84889f0	0.43173912f0	-0.5872688f0	-3.001643f0	1.5845784f0	208.915f0	1189	290	289	251
2.556532663316583	59	1.044	3118924	-0.522	1.0	819.755515384674	0.5059999999999999	20.295555f0	93.833336f0	0.42989063f0	-0.5769132f0	-3.0227711f0	1.5691462f0	211.13f0	1194	468	296	282
2.556532663316583	60	1.062	3069856	-0.531	1.0	832.0406974355379	0.513	20.266666f0	94.757774f0	0.42849544f0	-0.57353795f0	-3.0566444f0	1.5663748f0	213.21f0	1031	337	271	258
2.556532663316583	61	1.08	3053668	-0.54	1.0	841.5849475860596	0.52	20.208889f0	95.568886f0	0.426909f0	-0.5721874f0	-3.0541413f0	1.5619097f0	215.035f0	749	291	182	255
2.556532663316583	62	1.0979999999999999	3056560	-0.5489999999999999	1.0	852.6837122996648	0.5269999999999999	20.18f0	96.577774f0	0.4257085f0	-0.56927836f0	-3.0714653f0	1.559945f0	217.305f0	875	298	224	264
2.556532663316583	63	1.116	3085308	-0.558	1.0	862.6183001995087	0.534	20.173334f0	97.344444f0	0.42483357f0	-0.5663959f0	-3.0781155f0	1.5594298f0	219.03f0	698	209	195	213
2.556532663316583	64	1.1340000000000001	3100540	-0.5670000000000001	1.0	872.6419307192167	0.5409999999999999	20.137777f0	98.568886f0	0.42358857f0	-0.5645001f0	-3.075827f0	1.5564142f0	221.785f0	867	346	179	298
2.556532663316583	65	1.1520000000000001	3080820	-0.5760000000000001	1.0	884.050464550654	0.5479999999999999	20.1f0	99.63556f0	0.42267275f0	-0.5623517f0	-3.0776846f0	1.5518957f0	224.185f0	907	293	242	260
2.556532663316583	66	1.17	3050988	-0.585	1.0	891.2894267678261	0.555	20.1f0	100.58889f0	0.4214402f0	-0.5623517f0	-3.0776846f0	1.5518957f0	226.33f0	675	273	75	274
2.556532663316583	67	1.188	3073160	-0.594	1.0	897.2393608848254	0.5619999999999999	20.1f0	101.46222f0	0.4201601f0	-0.5623517f0	-3.0776846f0	1.5518957f0	228.295f0	619	307	20	280
2.556532663316583	68	1.2060000000000002	3070420	-0.6030000000000001	1.0	903.2674541513126	0.569	20.1f0	102.344444f0	0.418954f0	-0.5623517f0	-3.0776846f0	1.5518957f0	230.28f0	625	313	25	279
2.556532663316583	69	1.224	3047036	-0.612	1.0	908.8581893841425	0.576	20.1f0	103.15111f0	0.41777048f0	-0.5623517f0	-3.0776846f0	1.5518957f0	232.095f0	589	296	4	269
2.556532663316583	70	1.242	3047036	-0.621	1.0	914.3127766688665	0.583	20.1f0	103.92667f0	0.4166482f0	-0.5623517f0	-3.0776846f0	1.5518957f0	233.84f0	575	297	0	264
2.556532663316583	71	1.26	3047336	-0.63	1.0	919.7713349858919	0.59	20.1f0	104.69556f0	0.41551465f0	-0.5623517f0	-3.0776846f0	1.5518957f0	235.57f0	572	305	1	264
2.556532663316583	72	1.278	3047336	-0.639	1.0	925.2430555184682	0.597	20.1f0	105.40444f0	0.41437852f0	-0.5623517f0	-3.0776846f0	1.5518957f0	237.165f0	545	294	0	262
2.556532663316583	73	1.296	3047676	-0.648	1.0	930.8135341525078	0.604	20.1f0	106.21333f0	0.41326943f0	-0.5623517f0	-3.0776846f0	1.5518957f0	238.985f0	590	294	1	273
2.556532663316583	74	1.314	3047676	-0.657	1.0	936.4459112842877	0.6109999999999999	20.1f0	106.96222f0	0.41224796f0	-0.5623517f0	-3.0776846f0	1.5518957f0	240.67f0	563	280	0	281
2.556532663316583	75	1.332	3087372	-0.666	1.0	952.3243784666062	0.618	20.1f0	107.64889f0	0.41126975f0	-0.5623517f0	-4.102901f0	1.5518957f0	242.215f0	535	276	450	256
2.556532663316583	76	1.35	3089868	-0.675	1.0	957.3641920685768	0.625	20.1f0	108.26889f0	0.41033122f0	-0.5623517f0	-4.102901f0	1.5518957f0	243.61f0	505	267	0	253
2.556532663316583	77	1.368	3089356	-0.684	1.0	962.6462384025256	0.6319999999999999	20.1f0	108.97111f0	0.40934664f0	-0.5623517f0	-4.102901f0	1.5518957f0	245.19f0	542	276	0	263
